transaction_id,transaction_date,customer_id,product_id,store_id,employee_id,quantity,discount_percent,payment_method,order_status
TXN003897,2025/31/12,CUST0046,PROD0021,ST001,EMP011,5,,Bank Transfer,Completed
TXN000852,2025-11-26,CUST0023,PROD0023,ST004,EMP009,1,9,Bank Transfer,Completed
TXN001763,2025-12-24,CUST0046,PROD0009,ST001,EMP001,2,29,Cash,Completed
TXN001588,2025-05-15,CUST0046,PROD0028,ST004,EMP009,7,9,Cash,Completed
TXN000873,2025-02-10,CUST0088,PROD0015,ST004,EMP014,7,15,Card,Cancelled
TXN001747,2025-11-15,CUST0051,PROD0011,ST005,EMP015,1,19,KHALTI,Completed
  TXN001698 ,2025-05-18,CUST0088,PROD0022,ST003,EMP003,7,27,Card,Completed
TXN002694,2025-01-06,CUST0063,PROD0014,ST003,EMP013,8,23,Cash,Cancelled
TXN000709,2025-07-26,CUST0076,PROD0016,ST001,EMP016,8,24,Card,Completed
TXN004183,2025-11-05,CUST0029,PROD0046,ST004,EMP014,6,1,eSewa,Completed
TXN003771,2025-09-13,CUST0021,PROD0042,ST003,EMP013,4,6,eSewa,Returned
TXN001771,2025-09-05,CUST0050,PROD0038,ST004,EMP019,1,24,CarD,Completed
TXN003410,2025-06-17,CUST0044,PROD0053,ST005,EMP020,6,13,Card,Completed
TXN001338,2025-07-02,CUST0066,PROD0037,ST004,EMP004,7,8,Khalti,Completed
TXN001959,2025-09-24,CUST0052,PROD0041,ST001,EMP016,8,12,Card,Completed
TXN003743,2025-05-15,CUST0054,PROD0025,ST003,EMP008,4,0,Bank Transfer,Completed
TXN004266,2025-05-19,CUST0074,PROD0022,ST005,EMP020,2,29,Cash,Completed
TXN002018,2025-08-30,CUST0001,PROD0046,ST002,EMP017,2,25,eSewa,Completed
TXN001753,2025-10-27,CUST0003,PROD0027,ST001,EMP011,2,19,Card,Completed
TXN001174,2025-03-16,CUST0072,PROD0060,ST004,EMP019,2,5,Card,cOMPLeted
TXN002278,2025-06-19,CUST0032,PROD0006,ST001,EMP011,7,6,BANK TRANSFER,Completed
TXN000148,2025-02-15,CUST0063,PROD0051,ST001,EMP006,3,12,Khalti,COMPLETED
TXN001484,2025-07-08,CUST0069,PROD0029,ST001,EMP011,5,30,eSewa,Completed
TXN004433,2025-11-15,CUST0097,PROD0007,ST005,EMP020,7,13,Bank Transfer,Cancelled
TXN003126,2025-11-24,CUST0069,PROD0038,ST003,EMP013,8,7,Bank Transfer,Completed
TXN003586,2025-11-29,CUST0031,PROD0056,ST002,EMP012,1,28,Cash,Completed
TXN004459,2025-02-18,CUST0085,PROD0029,ST003,EMP008,5,9,Card,Cancelled
TXN003248,2025-10-21,CUST0084,PROD0017,ST002,EMP007,1,18,Card,Cancelled
TXN004103,2025-06-14,CUST0008,PROD0011,ST001,EMP016,6,22,Khalti,Completed
TXN000893,2025-02-05,CUST0011,PROD0027,ST001,EMP011,8,13,Khalti,Cancelled
TXN001185,2025-12-31,CUST0019,PROD0018,ST003,EMP018,7,5,Card,Completed
TXN001230,2025-04-26,CUST0078,PROD0050,ST005,EMP010,7,19,Khalti,Completed
TXN000201,2025-12-23,CUST0095,PROD0059,ST004,EMP019,2,24,Card,Completed
TXN003201,2025-06-09,CUST0036,PROD0020,ST004,EMP004,6,4,eSewa,Completed
TXN003119,2025-05-29,CUST0091,PROD0050,ST002,EMP007,2,4,eSewa,Completed
TXN001268,2025-08-25,CUST0015,PROD0011,ST002,EMP012,7,7,Cash,Completed
TXN004267,2025-07-27,CUST0066,PROD0019,ST003,EMP018,1,3,eSewa,Completed
TXN004725,2025-05-14,CUST0057,PROD0053,ST004,EMP004,2,6,Card,Completed
TXN001792,2025-11-14,CUST0040,PROD0032,ST004,EMP004,2,10,eSewa,Cancelled
TXN003557,2025-11-17,CUST0040,PROD0005,ST005,EMP005,8,28,Khalti,Completed
TXN000120,2025-03-22,CUST0044,PROD0020,ST004,EMP004,7,20,eSewa,Completed
 TXN004660,2025-05-03,CUST0028,PROD0025,ST005,EMP005,3,27,Khalti,Cancelled
TXN001851,2025-11-04,CUST0088,PROD0051,ST002,EMP012,3,15,eSewa,Returned
TXN000578,2025-08-02,CUST0002,PROD0037,ST003,EMP003,3,4,Bank Transfer,Cancelled
TXN004059,2025-02-04,CUST0080,PROD0010,ST005,EMP005,4,,eSewa,Completed
TXN003190,2025-07-24,CUST0033,PROD0016,ST002,EMP002,4,27,Cash,Completed
TXN002389,2025-12-10,CUST0070,PROD0028,ST005,EMP010,8,6,Khalti,Completed
TXN002611,2025-05-10,CUST0055,PROD0028,ST001,EMP001,6,6,Cash,Completed
TXN002971,2025-07-15,CUST0094,PROD0005,ST002,EMP017,1,19,Cash,Completed
TXN000077,2025-10-02,CUST0074,PROD0007,ST003,EMP003,3,3,eSewa,Cancelled
  TXN001412 ,2025-10-08,CUST0001,PROD0012,ST004,EMP004,1,11,eSewa,Completed
TXN002810,2025-01-31,CUST0091,PROD0056,ST001,EMP011,5,3,caRd,Completed
TXN000220,2025-03-31,CUST0074,PROD0042,ST004,EMP019,5,15,Khalti,Completed
TXN004091,2025-03-19,CUST0080,PROD0043,ST002,EMP007,1,26,eSewa,cancelled
TXN004014,2025-02-04,CUST0051,PROD0014,ST004,EMP009,2,28,Khalti,Completed
TXN001425,2025-05-13,CUST0021,PROD0037,ST002,EMP002,7,4,Khalti,Completed
TXN003708,2025-11-07,CUST0025,PROD0023,ST003,EMP008,5,13,Cash,Returned
TXN001696,2025-10-02,CUST0004,PROD0022,ST001,EMP011,4,20,Bank Transfer,Completed
TXN000361,2025-12-08,CUST0033,PROD0003,ST004,EMP004,1,29,Bank Transfer  ,Completed
TXN000342,2025-09-24,CUST0003,PROD0056,ST003,EMP003,6,20,eSewa,Completed
TXN000607,2025-04-15,CUST0071,PROD0011,ST004,EMP009,2,20,banK traNsFEr,Completed
TXN004616,2025-01-12,CUST0006,PROD0007,ST003,EMP013,7,2,Cash,Completed
TXN002201,2025-04-11,CUST0029,PROD0017,ST002,EMP017,8,24,Bank Transfer,Completed
TXN003097,2025-08-21,CUST0093,PROD0023,ST005,EMP020,4,7,Cash,Completed
TXN002231,2025-07-31,CUST0081,PROD0052,ST002,EMP007,1,16,eSewa,Completed
TXN004452,2025-09-16,CUST0052,PROD0016,ST002,EMP002,8,30,eSewa,Cancelled
TXN004834,2025-05-05,CUST0024,PROD0041,ST003,EMP008,7,0,Bank Transfer,Returned
TXN002204,2025-03-07,CUST0100,PROD0056,ST005,EMP010,7,16,Bank Transfer,Returned
TXN002568,2025-09-10,CUST0053,PROD0003,ST003,EMP008,1,0,Card,Completed
TXN002303,2025-10-29,CUST0088,PROD0023,ST002,EMP002,2,17,Card,Completed
TXN004344,2025-05-31,CUST0013,PROD0056,ST003,EMP003,7,12,Cash,Completed
TXN003877,2025-06-11,CUST0060,PROD0031,ST002,EMP012,5,19,Card,Returned
TXN001337,2025-04-03,CUST0041,PROD0044,ST001,EMP006,2,10,Card,Completed
TXN001223,2025-01-26,CUST0017,PROD0003,ST001,EMP001,5,7,Card,Completed
TXN002962,2025-11-29,CUST0008,PROD0060,ST002,EMP007,7,15,Cash,Completed
TXN001788,2025-08-20,CUST0061,PROD0013,ST005,EMP020,1,15,Card,CANCELLED
TXN001098,2025-07-05,CUST0062,PROD0030,ST002,EMP012,5,27,Bank Transfer,Completed
TXN000263,2025-03-09,CUST0020,PROD0050,ST004,EMP009,3,19,eSewa,Returned
TXN003224,2025-11-16,CUST0022,PROD0054,ST004,EMP004,8,25,Bank Transfer,Completed
TXN004584,2025-02-04,CUST0076,PROD0059,ST002,EMP002,8,16,eSewa,Cancelled
TXN002135,2025-03-18,CUST0041,PROD0046,ST003,EMP008,4,21,Bank Transfer,Completed
TXN003948,2025-03-22,CUST0015,PROD0054,ST003,EMP008,7,2,Bank Transfer,Returned
TXN004491,2025-03-16,CUST0027,PROD0022,ST005,EMP015,4,12,Card,Completed
TXN003822,2025-10-05,CUST0067,PROD0050,ST005,EMP005,5,8,eSewa,Completed
TXN001637,2025-12-23,CUST0041,PROD0009,ST005,EMP010,2,13,Khalti,Returned
TXN002767,2025-07-11,CUST0055,PROD0034,ST001,EMP006,1,17,Cash,Completed
TXN000424,2025-06-24,CUST0032,PROD0054,ST001,EMP001,5,11,Khalti,Completed
TXN000074,2025-12-14,CUST0048,PROD0026,ST005,EMP015,3,3,eSewa,Completed
TXN000372,2025-10-20,CUST0085,PROD0036,ST001,EMP016,8,16,Cash,Completed
TXN000090,2025-05-21,CUST0021,PROD0056,ST005,EMP010,2,11,Card,Completed
TXN000849,2025-05-12,CUST0069,PROD0021,ST001,EMP006,7,27,Bank Transfer,Completed
TXN001930,2025-03-12,CUST0089,PROD0050,ST003,EMP013,3,29,Cash,Completed
TXN002986,2025-07-14,CUST0065,PROD0030,ST002,EMP012,1,17,Card,Cancelled
TXN002625,2025-04-23,CUST0066,PROD0015,ST005,EMP020,1,11,Card,Returned
TXN000609,2025-07-05,CUST0012,PROD0005,ST001,EMP006,4,0,Khalti,Completed
TXN002126,2025-09-25,CUST0100,PROD0010,ST001,EMP016,7,8,Card,Cancelled
TXN002624,2025-09-25,CUST0055,PROD0013,ST004,EMP004,2,26,Bank Transfer,Completed
TXN003151,2025-01-02,CUST0075,PROD0036,ST003,EMP003,3,21,Card,Cancelled
TXN003498,2025-11-01,CUST0017,PROD0032,ST005,EMP010,5,10,eSewa,Cancelled
TXN003058,2025-09-22,CUST0020,PROD0008,ST002,EMP002,3,18,Bank Transfer,Returned
TXN001175,2025-06-01,CUST0002,PROD0036,ST004,EMP004,4,9,Cash,Cancelled
TXN003373,2025-09-20,CUST0089,PROD0003,ST003,EMP018,5,17,Khalti,Returned
TXN002814,2025-04-30,CUST0002,PROD0001,ST001,EMP016,6,16,Card,Completed
TXN003826,2025-03-26,CUST0037,PROD0036,ST005,EMP020,5,4,Khalti,Completed
TXN001679,2025-05-14,CUST0079,PROD0031,ST003,EMP013,8,5,Card,Completed
TXN001081,2025-06-17,CUST0034,PROD0006,ST001,EMP006,3,29,Khalti,Completed
TXN000803,2025-12-09,CUST0043,PROD0046,ST005,EMP010,5,13,eSewa,Cancelled
TXN000867,2025-06-14,CUST0086,PROD0013,ST004,EMP004,5,2,eSewa,Returned
TXN002958,2025-11-25,CUST0060,PROD0024,ST005,EMP010,7,6,Card,Returned
TXN000126,2025-05-02,CUST0034,PROD0043,ST003,EMP018,2,26,Khalti,COMPLETED
TXN003118,2025-01-14,CUST0079,PROD0053,ST004,EMP009,8,,Card,Completed
TXN002335,2025-09-20,CUST0001,PROD0049,ST005,EMP010,6,18,Bank Transfer,Completed
TXN000073,2025-07-04,CUST0070,PROD0003,ST004,EMP014,2,21,eSewa,cOmpLETed
TXN004122,2025-10-21,CUST0066,PROD0015,ST002,EMP007,1,29,Card,RETurned
TXN001167,2025-06-16,CUST0078,PROD0051,ST003,EMP013,3,10,card,Completed
TXN000079,2025-09-19,CUST0024,PROD0024,ST004,EMP004,7,12,Khalti,Completed
TXN001130,2025-09-10,CUST0051,PROD0051,ST001,EMP016,4,18,Khalti,Cancelled
TXN001824,2025-04-07,CUST0039,PROD0053,ST005,EMP010,6,0,Card,Cancelled
TXN002503,2025-06-03,CUST0081,PROD0036,ST003,EMP003,3,12,Card,Returned
TXN004703,2025-11-17,CUST0082,PROD0054,ST004,EMP014,4,26,eSewa,Completed
TXN000582,2025-06-21,CUST0014,PROD0005,ST004,EMP004,1,3,Cash,Completed
TXN001069,2025-12-15,CUST0093,PROD0041,ST003,EMP018,2,12,Khalti,Completed
TXN003776,2025-12-05,CUST0030,PROD0054,ST003,EMP008,1,6,Khalti,Completed
TXN002109,2025-09-17,CUST0012,PROD0040,ST004,EMP019,8,27,Cash,Completed
TXN001435,2025-01-10,CUST0010,PROD0029,ST001,EMP001,4,29,Card,completed
TXN002411,2025-07-17,CUST0052,PROD0010,ST004,EMP009,5,19,Card,Returned
TXN000235,2025-02-15,CUST0089,PROD0039,ST001,EMP016,4,19,eSewa,Cancelled
TXN000358,2025-09-27,CUST0072,PROD0040,ST002,EMP007,2,3,Card,Completed
TXN002258,2025-07-05,CUST0065,PROD0022,ST004,EMP004,6,24,Bank Transfer,Returned
TXN004062,2025-08-22,CUST0031,PROD0059,ST002,EMP007,4,9,Cash,Completed
 TXN003661,2025-06-24,CUST0080,PROD0005,ST001,EMP011,4,4,eSewa,Completed
TXN002509,2025-06-08,CUST0032,PROD0048,ST004,EMP014,2,27,Cash,Returned
TXN004991,2025-09-22,CUST0049,PROD0025,ST002,EMP012,3,14,Cash,Completed
TXN000188,2025-06-06,CUST0062,PROD0030,ST001,EMP011,8,19,Cash,Completed
TXN000579,2025-11-25,CUST0037,PROD0008,ST001,EMP001,1,5,Cash,Completed
TXN002938,2025-08-28,CUST0034,PROD0018,ST002,EMP007,1,27,Card,Completed
TXN002498,2025-07-21,CUST0072,PROD0015,ST004,EMP019,6,2,Bank Transfer,Cancelled
TXN001417,2025-01-06,CUST0065,PROD0005,ST005,EMP010,5,19,Cash,Completed
TXN004271,2025-05-15,CUST0024,PROD0030,ST001,EMP001,8,8,Card,Returned
TXN000580,2025-04-27,CUST0074,PROD0033,ST004,EMP009,7,2,Bank Transfer,Completed
TXN002065,2025-10-30,CUST0041,PROD0010,ST003,EMP008,2,22,Cash,Cancelled
TXN004945,2025-10-22,CUST0098,PROD0004,ST002,EMP002,2,9,Khalti,Returned
TXN001798,2025-01-12,CUST0035,PROD0014,ST005,EMP015,6,17,Bank Transfer,Returned
TXN000994,2025-09-18,CUST0095,PROD0053,ST001,EMP006,4,,Bank Transfer,Completed
TXN003430,2025-01-06,CUST0064,PROD0028,ST001,EMP006,3,2,Card,Completed
TXN000018,2025-03-26,CUST0016,PROD0034,ST002,EMP002,3,11,Bank Transfer,Completed
TXN000489,2025-05-31,CUST0003,PROD0039,ST001,EMP006,2,2,Cash,Cancelled
TXN001078,2025-01-16,CUST0048,PROD0004,ST003,EMP008,6,23,Bank Transfer,Completed
TXN002670,2025-12-27,CUST0027,PROD0040,ST003,EMP018,6,15, Bank Transfer ,CANCELLED
TXN004955,2025-07-13,CUST0055,PROD0044,ST005,EMP010,4,12,Cash,Completed
TXN004038,2025-04-26,CUST0079,PROD0004,ST001,EMP006,2,12,Bank Transfer,Completed
TXN003792,2025-07-13,CUST0082,PROD0052,ST003,EMP018,2,21,Bank Transfer,Returned
TXN002702,2025-10-20,CUST0028,PROD0009,ST004,EMP004,4,0,Card,Completed
TXN001160,2025-09-22,CUST0002,PROD0007,ST003,EMP018,7,17,Card,Completed
TXN000369,2025-01-16,CUST0030,PROD0041,ST001,EMP016,2,15,Cash,Completed
TXN001624,2025-01-31,CUST0027,PROD0031,ST001,EMP016,8,24,Cash,Completed
TXN002075,2025-07-04,CUST0016,PROD0059,ST004,EMP014,7,22,Card,Cancelled
TXN001405,2025-09-16,CUST0013,PROD0046,ST005,EMP005,7,5,Cash,Cancelled
TXN001004,2025-01-11,CUST0068,PROD0001,ST001,EMP016,6,13,BANK TRANSFER,Completed
TXN002775,2025-07-11,CUST0031,PROD0008,ST002,EMP007,7,3,Cash,comPLeTEd
TXN000187,2025-06-11,CUST0073,PROD0037,ST005,EMP005,7,25,Card,Cancelled
TXN004874,2025-09-28,CUST0026,PROD0058,ST004,EMP014,7,3,Khalti,Returned
TXN002318,2025-12-07,CUST0021,PROD0026,ST003,EMP018,4,14,Card,Returned
TXN001860,2025-12-16,CUST0053,PROD0029,ST002,EMP012,3,1,Card,Completed
TXN002294,2025-11-19,CUST0007,PROD0044,ST005,EMP005,8,23,esewa,Completed
TXN000955,2025-05-19,CUST0019,PROD0048,ST004,EMP004,1,16,eSewa,Completed
TXN004056,2025-04-10,CUST0096,PROD0049,ST003,EMP013,2,25,Card,Completed
TXN003508,2025-04-06,CUST0011,PROD0018,ST001,EMP016,7,18,Card,Completed
TXN000583,2025-10-19,CUST0031,PROD0018,ST002,EMP002,1,1,Cash,Completed
TXN000581,2025-10-14,CUST0051,PROD0012,ST003,EMP008,2,10,Khalti,Completed
TXN004682,2025-11-19,CUST0017,PROD0041,ST002,EMP002,8,7,Khalti,COMPLETED
TXN001772,2025-03-16,CUST0074,PROD0012,ST002,EMP012,2,29,Cash,Completed
TXN004114,2025-04-25,CUST0099,PROD0018,ST001,EMP001,8,25,Khalti,Returned
TXN002949,2025-08-26,CUST0067,PROD0043,ST002,EMP012,1,20,Card,Completed
TXN002157,2025-12-20,CUST0040,PROD0020,ST002,EMP012,3,22,Bank Transfer,Completed
TXN004388,2025-06-08,CUST0015,PROD0057,ST001,EMP016,7,1,Card,Returned
TXN000813,2025-05-22,CUST0027,PROD0029,ST005,EMP005,6,9,Bank Transfer,Completed
TXN001701,2025-08-22,CUST0062,PROD0051,ST001,EMP006,2,9,Card,Completed
TXN004072,2025-01-25,CUST0089,PROD0058,ST003,EMP003,1,11,Bank Transfer,cancelled
TXN004345,2025-01-22,CUST0098,PROD0057,ST003,EMP018,4,19,Khalti,Completed
TXN000904,2025-01-12,CUST0089,PROD0036,ST004,EMP019,8,6,Cash,completed
TXN004547,2025-09-24,CUST0085,PROD0020,ST003,EMP013,2,9,Bank Transfer,Returned
TXN002460,2025-10-16,CUST0082,PROD0009,ST004,EMP009,3,10,Cash,Cancelled
TXN004815,2025-12-30,CUST0017,PROD0053,ST002,EMP012,4,5,eSewa,Completed
TXN004990,2025-07-28,CUST0091,PROD0047,ST004,EMP004,8,8,Khalti,Completed
TXN002321 ,2025-06-19,CUST0090,PROD0005,ST002,EMP017,8,4,Khalti,Completed
TXN004158,2025-03-30,CUST0039,PROD0049,ST001,EMP001,8,4,Cash,Completed
TXN002577,2025-12-05,CUST0045,PROD0019,ST001,EMP001,5,11,Cash,Completed
TXN000712,2025-03-29,CUST0005,PROD0057,ST004,EMP004,8,13,Khalti,Completed
TXN000722,2025-01-06,CUST0023,PROD0060,ST002,EMP012,4,0,Bank Transfer,Completed
TXN002263,2025-05-08,CUST0037,PROD0048,ST005,EMP005,8,0,Khalti,Completed
TXN002697,2025-04-22,CUST0051,PROD0057,ST001,EMP011,1,12,Card,Cancelled
 TXN003160  ,2025-11-22,CUST0090,PROD0049,ST002,EMP012,7,17,eSewa,Completed
TXN000972,2025-06-26,CUST0047,PROD0011,ST002,EMP002,2,25,eSewa,Completed
TXN000255,2025-02-26,CUST0002,PROD0022,ST005,EMP010,5,6,Bank Transfer,Completed
TXN003405,2025-12-21,CUST0086,PROD0004,ST003,EMP018,5,19,Bank Transfer,Cancelled
TXN004400,2025-07-20,CUST0048,PROD0057,ST005,EMP005,7,15,Cash,Completed
TXN003548,2025-08-23,CUST0038,PROD0056,ST004,EMP004,5,19,Cash,Completed
TXN000161,2025-11-13,CUST0067,PROD0034,ST001,EMP011,2,15,eSewa,Cancelled
TXN001760,2025-07-12,CUST0013,PROD0016,ST001,EMP011,1,4,Cash,Completed
TXN004836,2025-11-13,CUST0018,PROD0017,ST002,EMP012,4,16,Khalti,Completed
TXN004135,2025-10-26,CUST0058,PROD0003,ST005,EMP010,1,23,Bank Transfer,Completed
TXN003345,2025-07-17,CUST0086,PROD0025,ST005,EMP010,1,2,Cash,Completed
TXN004282,2025-02-15,CUST0033,PROD0041,ST001,EMP001,2,20,Card,Cancelled
 TXN003902 ,2025-08-31,CUST0030,PROD0039,ST005,EMP020,2,11,Bank Transfer,Completed
TXN000781,2025-12-27,CUST0059,PROD0050,ST005,EMP005,4,9,eSewa,Completed
TXN004800,2025-08-07,CUST0024,PROD0007,ST003,EMP003,2,25,Khalti,Completed
TXN000388,2025-05-01,CUST0033,PROD0020,ST003,EMP013,5,29,Khalti,Cancelled
TXN001123,2025-01-16,CUST0058,PROD0007,ST002,EMP012,2,14,Cash,Completed
TXN000956,2025-09-22,CUST0037,PROD0024,ST001,EMP011,2,13,Bank Transfer,Completed
TXN003867,NaT,CUST0006,PROD0030,ST002,EMP017,3,22,eSewa,Completed
TXN004962,2025-02-12,CUST0009,PROD0044,ST005,EMP015,8,30,eSewa,Cancelled
TXN001911,2025-07-20,CUST0044,PROD0029,ST002,EMP007,6,2,Card,Returned
TXN003038,2025-06-17,CUST0100,PROD0026,ST004,EMP004,3,20,Cash,Completed
TXN001594,2025-12-08,CUST0098,PROD0020,ST003,EMP008,8,22,Bank Transfer,Completed
TXN001227,2025-10-05,CUST0034,PROD0016,ST001,EMP001,5,5,Card,Returned
TXN002069,2025-02-02,CUST0092,PROD0040,ST004,EMP004,5,19,Bank Transfer,Completed
TXN004765,2025-12-10,CUST0060,PROD0060,ST005,EMP005,2,1,eSewa,Completed
TXN000667,2025-05-30,CUST0078,PROD0042,ST002,EMP012,3,3,Cash,Completed
TXN003367,2025-08-09,CUST0014,PROD0055,ST005,EMP020,4,24,eSewa,Cancelled
TXN001754,2025-08-07,CUST0021,PROD0033,ST002,EMP007,3,1,Bank Transfer,Completed
TXN002793,2025-04-20,CUST0014,PROD0007,ST005,EMP010,8,3,Card,Cancelled
TXN003146,2025-07-19,CUST0013,PROD0039,ST004,EMP009,6,4,Bank Transfer,Completed
TXN002300,2025-05-25,CUST0001,PROD0037,ST002,EMP002,2,7,KhAlTI,Completed
TXN000731,2025-08-19,CUST0045,PROD0050,ST002,EMP012,3,12,Card,Returned
TXN000524,2025-03-23,CUST0039,PROD0053,ST003,EMP013,1,21,Khalti,Completed
TXN004104,2025-10-13,CUST0060,PROD0030,ST002,EMP012,1,18,Card,Completed
TXN004880,2025-01-25,CUST0038,PROD0033,ST002,EMP017,2,9,eSewa,Completed
TXN003612,2025-12-04,CUST0097,PROD0014,ST002,EMP012,6,21,Card,Completed
TXN003184,2025-02-09,CUST0006,PROD0049,ST003,EMP008,2,0,eSewa,Completed
TXN002718,2025-08-29,CUST0097,PROD0037,ST003,EMP018,6,21,Bank Transfer,Completed
TXN004961,2025-05-28,CUST0030,PROD0059,ST003,EMP008,5,2,Khalti,Returned
TXN000732,2025-09-15,CUST0027,PROD0022,ST005,EMP010,5,8,Card,Completed
TXN000648,2025-07-27,CUST0008,PROD0060,ST003,EMP013,8,26,Bank Transfer,Completed
TXN000502,2025-03-31,CUST0077,PROD0035,ST005,EMP010,5,9,Khalti,Returned
TXN003183,2025-09-01,CUST0045,PROD0055,ST003,EMP008,3,29,banK tRaNSFeR,Completed
TXN001619,2025-08-15,CUST0090,PROD0024,ST004,EMP019,5,23,eSewa,Cancelled
TXN001738,2025-03-30,CUST0007,PROD0030,ST001,EMP001,4,14,Card,Cancelled
TXN003144,2025-07-17,CUST0090,PROD0007,ST001,EMP016,6,0,Bank Transfer,Completed
TXN002491,2025-05-11,CUST0021,PROD0058,ST003,EMP003,1,0,eSewa,Cancelled
TXN000747,2025-02-18,CUST0032,PROD0012,ST003,EMP013,3,13,eSewa,Completed
TXN004396,2025-10-25,CUST0059,PROD0043,ST002,EMP007,4,10,Cash,Cancelled
TXN004294,2025-05-07,CUST0031,PROD0024,ST005,EMP005,6,23,eSewa,Returned
TXN001740,2025-04-05,CUST0039,PROD0022,ST001,EMP001,2,28,Cash,Completed
TXN001153,2025-06-17,CUST0013,PROD0033,ST005,EMP005,6,0,Cash,Completed
TXN003356,2025-05-07,CUST0079,PROD0016,ST005,EMP005,7,16,Card,completed
TXN001061,2025-02-04,CUST0073,PROD0045,ST001,EMP006,5,21,Bank Transfer,Completed
TXN004372,2025-07-12,CUST0035,PROD0051,ST001,EMP016,4,1,card,Cancelled
TXN003725,2025-01-29,CUST0048,PROD0002,ST001,EMP011,5,13,Khalti,Cancelled
TXN002987,2025-01-11,CUST0053,PROD0030,ST003,EMP003,2,4,KHALTI,Cancelled
TXN003438,2025-09-11,CUST0081,PROD0051,ST003,EMP008,8,1,Card,Completed
TXN001724,2025-11-15,CUST0014,PROD0009,ST003,EMP018,8,10,Bank Transfer,COMPLETED
TXN002070,2025-05-10,CUST0014,PROD0031,ST005,EMP015,8,2,eSewa,Completed
TXN002186,2025-04-24,CUST0087,PROD0040,ST003,EMP008,4,18,Bank Transfer,Completed
TXN001136,2025-09-25,CUST0058,PROD0057,ST004,EMP004,4,16,  eSewa,Completed
TXN000673,2025-10-18,CUST0069,PROD0030,ST005,EMP010,5,23,Card,Completed
TXN000853,2025-11-05,CUST0057,PROD0005,ST001,EMP001,5,30,  eSewa,Completed
TXN004021,2025-03-15,CUST0057,PROD0032,ST003,EMP013,2,,BANK TRANSFER,Completed
TXN000795,2025-01-09,CUST0066,PROD0008,ST004,EMP009,1,30,Cash,Completed
TXN001027,2025-05-13,CUST0095,PROD0001,ST002,EMP017,3,28,Card,Returned
TXN002630,2025-12-05,CUST0014,PROD0058,ST001,EMP006,8,21,Khalti,Returned
TXN001755,2025-06-14,CUST0051,PROD0037,ST003,EMP008,8,24,Khalti,Completed
TXN004155,2025-07-18,CUST0001,PROD0026,ST004,EMP009,1,9,Cash,Completed
TXN002985,2025-07-07,CUST0021,PROD0034,ST003,EMP018,6,18,Card,cancelled
TXN003803,2025-08-26,CUST0010,PROD0033,ST005,EMP020,-2,22,Bank Transfer,Returned
TXN003340,2025-11-13,CUST0019,PROD0036,ST001,EMP006,6,23,Khalti,Completed
TXN000708,2025-07-09,CUST0051,PROD0050,ST001,EMP001,8,10,Card,Cancelled
TXN004517,2025-12-19,CUST0033,PROD0024,ST005,EMP005,6,3,  Cash  ,Completed
TXN003125,2025-06-09,CUST0045,PROD0056,ST003,EMP008,7,20,Khalti,Completed
TXN003477,2025-11-12,CUST0083,PROD0046,ST003,EMP003,3,14,Cash,Completed
TXN000354,2025-07-05,CUST0064,PROD0005,ST004,EMP009,8,20, Khalti,Cancelled
TXN003638,2025-05-11,CUST0092,PROD0048,ST004,EMP019,8,24,eSewa,COMPLETED
TXN004893,2025-02-28,CUST0018,PROD0004,ST002,EMP012,1,3,Cash,Completed
TXN000054,2025-05-03,CUST0091,PROD0014,ST005,EMP020,6,17,eSewa,Completed
TXN003990,2025-09-22,CUST0091,PROD0028,ST001,EMP011,7,19,Cash,Cancelled
TXN004720,2025-02-06,CUST0061,PROD0021,ST001,EMP006,5,5,eSewa,Completed
TXN003263,2025-06-18,CUST0061,PROD0031,ST003,EMP018,-5,30,Khalti,Completed
TXN004466,2025-01-01,CUST0075,PROD0013,ST004,EMP004,7,26,Cash,Completed
TXN003212,2025-01-16,CUST0069,PROD0016,ST004,EMP014,6,2,Card,Completed
TXN000783,2025-05-08,CUST0089,PROD0059,ST003,EMP013,5,1,Cash,Completed
TXN004054,2025-04-07,CUST0017,PROD0056,ST005,EMP010,7,16,Cash,Cancelled
TXN002360,2025-07-04,CUST0017,PROD0007,ST005,EMP010,2,9,Khalti,Completed
TXN002081,2025-11-07,CUST0035,PROD0025,ST005,EMP020,5,5,Bank Transfer,COMPLETED
TXN004297,2025-04-10,CUST0098,PROD0015,ST005,EMP015,1,8,Bank Transfer,Completed
TXN004987,2025-09-26,CUST0031,PROD0010,ST004,EMP019,2,26,Cash,Returned
TXN004446,2025-08-13,CUST0070,PROD0006,ST002,EMP017,8,29,Cash,Returned
TXN002757,2025-09-18,CUST0043,PROD0059,ST005,EMP020,2,24,Khalti,Returned
TXN002044,2025-07-13,CUST0095,PROD0039,ST003,EMP003,3,7,Cash,Completed
TXN001597,2025-06-10,CUST0010,PROD0001,ST004,EMP014,7,25,Cash,Completed
TXN000080,2025-03-13,CUST0072,PROD0011,ST001,EMP006,3,1,eSewa,Completed
TXN000222,2025-07-05,CUST0035,PROD0057,ST003,EMP013,8,0,Card,Cancelled
TXN003406,2025-01-01,CUST0095,PROD0012,ST001,EMP011,2,28,eSewa,Cancelled
TXN002489,2025-11-13,CUST0069,PROD0002,ST003,EMP013,1,1,Khalti,Completed
TXN003273,2025-09-11,CUST0031,PROD0048,ST003,EMP003,4,20,Card,Completed
